device_id,event_id,timestamp,longitude,latitude,city,state,gender,age,group,phone_brand,device_model
-432711286943227461,29217,2016-05-02 00:07:03,73.842293,15.456724,Mormugao,Goa,F,22,F23-,Huawei,G750-T20
-432064820835258233,12970,2016-05-01 13:04:53,75.926247,22.808426,Indore,MadhyaPradesh,M,20,M22-,Xiaomi,MI 3
-429311402749202494,2618743,2016-05-04 16:48:23,93.764099,26.010946,Dimapur,Nagaland,F,21,F23-,vivo,X6 L
-419200000390715054,1767351,2016-05-06 08:04:12,82.331062,23.876959,Singrauli,MadhyaPradesh,F,30,F29-32,Samsung,Galaxy Note 4
-415053207757891917,190641,2016-05-03 22:00:36,75.203758,33.019581,Udhampur,JammuandKashmir,M,26,M23-26,Huawei,Mate 7
-411863608382608279,973806,2016-05-06 22:01:55,75.077339,23.449209,Ratlam,MadhyaPradesh,M,25,M23-26,Coolpad,8190
-407445127062868073,12073,2016-05-04 12:33:35,75.889099,22.767153,Indore,MadhyaPradesh,F,26,F24-26,Xiaomi,MI 3
-396197600083312159,1707747,2016-05-06 07:04:00,78.490211,26.445705,Gohad,MadhyaPradesh,M,24,M23-26,vivo,Xplay
-394985754362933322,257162,2016-05-07 16:50:35,76.256889,21.355045,Burhanpur,MadhyaPradesh,F,44,F43+,Samsung,联想黄金斗士S8
-393293032866615983,170189,2016-05-04 23:52:22,78.359901,22.10774,Sarni,MadhyaPradesh,F,28,F27-28,Huawei,荣耀4A
-392651621233145658,1416473,2016-05-06 23:12:53,75.16214,33.806789,Anantnag,JammuandKashmir,F,33,F33-42,Huawei,Mate 7
-389084044782331011,550303,2016-05-07 11:17:31,77.202904,22.408278,Harda,MadhyaPradesh,M,23,M23-26,Samsung,Galaxy Note 2
-388664968156520948,12408,2016-05-06 12:53:23,75.910774,22.769979,Indore,MadhyaPradesh,F,42,F33-42,Huawei,荣耀畅玩4
-378644036165165817,14238,2016-05-07 12:59:19,75.871552,22.743885,Indore,MadhyaPradesh,F,28,F27-28,Meizu,魅蓝Note 2
-369876354309829924,639209,2016-05-04 16:59:35,76.060631,23.025801,Dewas,MadhyaPradesh,F,40,F33-42,Xiaomi,红米Note2
-368785111861123562,137815,2016-05-06 17:29:58,79.537033,23.912855,Damoh,MadhyaPradesh,F,20,F23-,Huawei,荣耀4A
-366911789734186812,319448,2016-05-06 20:38:23,81.421585,23.346294,Shahdol,MadhyaPradesh,M,39,M39+,Samsung,Galaxy Win
-360475306846699946,454156,2016-05-02 15:19:21,80.247627,29.658321,Pithoragarh,Uttaranchal,M,35,M32-38,Samsung,Galaxy Note 3
-340810006920436359,304493,2016-05-04 11:51:00,75.806252,23.268961,Ujjain,MadhyaPradesh,M,30,M29-31,Huawei,荣耀畅玩4C
-334742675070590410,96928,2016-05-07 17:22:33,78.799866,23.874878,Sagar,MadhyaPradesh,M,27,M27-28,Xiaomi,MI 2S
-323987626289184161,1669642,2016-05-05 08:37:20,77.77343,22.682549,Itarsi,MadhyaPradesh,M,24,M23-26,Samsung,Galaxy Note 2
-310808172116481425,77092,2016-05-05 09:07:58,74.813599,34.163006,Srinagar,JammuandKashmir,M,29,M29-31,Meizu,魅蓝NOTE
-305248671465008277,3021907,2016-05-05 10:54:26,78.778709,23.948246,Sagar,MadhyaPradesh,F,35,F33-42,Samsung,Galaxy Note 3
-293409529248141776,67311,2016-05-01 04:15:29,74.906052,24.494747,Nimach,MadhyaPradesh,M,24,M23-26,vivo,Xplay
-292173449809242963,11873,2016-05-03 12:21:32,75.921181,22.734768,Indore,MadhyaPradesh,M,29,M29-31,OPPO,R7
-290591695317921814,155414,2016-05-01 17:52:09,75.68412,21.85906,Khargone,MadhyaPradesh,M,28,M27-28,Xiaomi,红米2
-269211386810554884,255230,2016-05-03 15:15:52,80.920593,24.596384,Satna,MadhyaPradesh,M,25,M23-26,Samsung,Galaxy Note 2
-268840190121430561,37406,2016-05-06 08:39:15,94.356133,26.120228,Wokha,Nagaland,M,21,M22-,尼比鲁,火星一号
-268668954243207026,879283,2016-05-03 17:41:41,79.594894,22.171766,Seoni,MadhyaPradesh,M,26,M23-26,OPPO,R8205
-268295479157442720,14849,2016-05-04 14:33:23,75.906158,22.819523,Indore,MadhyaPradesh,M,20,M22-,vivo,X5Max+
-266249525016581504,13728,2016-05-05 12:57:46,75.908386,22.769222,Indore,MadhyaPradesh,F,35,F33-42,Huawei,Mate 8
-257225588244180262,50289,2016-05-04 16:51:50,78.216415,30.066034,Haridwar,Uttaranchal,M,27,M27-28,Xiaomi,MI 3
-253283225075182011,14976,2016-05-04 14:29:30,75.935677,22.796213,Indore,MadhyaPradesh,M,34,M32-38,Xiaomi,红米1S
-252108543479250824,42272,2016-05-05 11:29:10,81.450668,23.356689,Shahdol,MadhyaPradesh,M,20,M22-,Xiaomi,红米1S
-250692751137992930,12742,2016-05-07 12:05:48,75.937912,22.797932,Indore,MadhyaPradesh,M,31,M29-31,OPPO,R823T
-229317349110458159,14777,2016-05-03 14:47:05,75.879005,22.77775,Indore,MadhyaPradesh,F,28,F27-28,Samsung,Galaxy Grand Neo Plus
-223973009982261513,1218740,2016-05-01 06:37:54,79.453033,23.896175,Damoh,MadhyaPradesh,F,40,F33-42,Xiaomi,红米note增强版
-222887457649849520,2563005,2016-05-05 19:34:15,82.508499,23.277864,Chirmiri,Chhattisgarh,M,24,M23-26,Samsung,乐檬K3 Note
-218466242494798653,2637397,2016-05-05 06:41:51,81.079613,21.188709,Rajnandgaon,Chhattisgarh,F,29,F29-32,OPPO,R7
-217159745975062325,51239,2016-05-01 17:35:24,78.980537,29.282347,Kashipur,Uttaranchal,M,32,M32-38,Samsung,A820t
-203142181829691374,739617,2016-05-03 18:09:26,77.953125,21.976177,Betul,MadhyaPradesh,F,20,F23-,OPPO,Find 7
-200977862164663392,14487,2016-05-01 14:15:00,75.891762,22.743919,Indore,MadhyaPradesh,F,22,F23-,Samsung,Galaxy Ace 3
-199306410820313794,530170,2016-05-04 22:54:01,75.861504,23.243374,Ujjain,MadhyaPradesh,M,20,M22-,vivo,X5Max+
-197004815996988759,12578,2016-05-06 12:08:04,75.921448,22.804489,Indore,MadhyaPradesh,M,29,M29-31,Samsung,Galaxy S4
-196951107165728690,14820,2016-05-03 14:09:36,75.937759,22.79693,Indore,MadhyaPradesh,F,46,F43+,Coolpad,大神F2全高清版
-194785471260005973,649915,2016-05-05 23:33:22,81.404381,23.361717,Shahdol,MadhyaPradesh,M,24,M23-26,Xiaomi,红米Note2
-188565810230994401,10164,2016-05-02 11:39:12,75.9244,22.80813,Indore,MadhyaPradesh,M,30,M29-31,Samsung,Galaxy Grand
-186112646111476893,94324,2016-05-05 11:32:04,80.442024,23.921705,Murwara,MadhyaPradesh,M,25,M23-26,Huawei,荣耀畅玩5X
-185349359308571889,11687,2016-05-03 12:00:34,75.90361,22.770485,Indore,MadhyaPradesh,M,25,M23-26,Xiaomi,MI 2S
-185211216584101598,148451,2016-05-04 22:38:03,78.179329,30.019262,Haridwar,Uttaranchal,F,28,F27-28,Samsung,Galaxy Note 3
-183111621324650894,61305,2016-05-05 22:04:30,76.386055,21.895212,Khandwa,MadhyaPradesh,M,26,M23-26,Xiaomi,MI 3
-181852509913613298,2763576,2016-05-06 21:34:31,77.091438,23.233099,Sehore,MadhyaPradesh,M,32,M32-38,OPPO,Find 7
-177922649506935108,11173,2016-05-07 11:37:57,75.884575,22.802658,Indore,MadhyaPradesh,M,39,M39+,摩托罗拉,Moto X
-173838006870601389,490288,2016-05-05 00:47:08,82.047691,19.117287,Jagdalpur,Chhattisgarh,M,22,M22-,Huawei,荣耀6
-172256109499007033,10466,2016-05-03 11:30:27,75.912857,22.751848,Indore,MadhyaPradesh,F,29,F29-32,Samsung,Galaxy Note 3
-172217189757559004,174522,2016-05-01 00:21:44,76.787666,25.749449,Sheopur,MadhyaPradesh,F,24,F24-26,Huawei,荣耀畅玩4C
-169792267213372410,55274,2016-05-03 19:23:27,77.923279,29.919016,Rurki,Uttaranchal,M,22,M22-,Huawei,荣耀6 Plus
-165491356405186819,1095332,2016-05-07 16:33:05,77.920105,21.977133,Betul,MadhyaPradesh,F,35,F33-42,联想 ,A880
-165233676076779755,172240,2016-05-02 10:03:13,77.959007,29.928947,Rurki,Uttaranchal,M,41,M39+,Samsung,Galaxy Note 2
-161569541085595607,282901,2016-05-03 16:27:54,75.368843,22.684072,Dhar,MadhyaPradesh,F,26,F24-26,Huawei,荣耀6 Plus
-159376383421560322,12877,2016-05-01 13:10:40,75.95945,22.739025,Indore,MadhyaPradesh,M,41,M39+,Meizu,魅蓝NOTE
-158963524395385784,1706181,2016-05-05 06:31:06,78.547119,25.69289,Datia,MadhyaPradesh,F,34,F33-42,OPPO,N1W
-156290172271331343,14390,2016-05-01 14:23:58,75.943237,22.80114,Indore,MadhyaPradesh,M,28,M27-28,努比亚,Z9 mini
-151297328061677221,638067,2016-05-07 16:49:11,77.843788,22.667486,Itarsi,MadhyaPradesh,F,23,F23-,Xiaomi,MI 2S
-147935728078796252,106741,2016-05-06 16:24:25,76.318085,21.394787,Burhanpur,MadhyaPradesh,F,28,F27-28,Huawei,荣耀6
-147327990326006691,13525,2016-05-04 13:50:25,75.952271,22.79686,Indore,MadhyaPradesh,M,30,M29-31,Xiaomi,红米note增强版
-143640745701320938,12216,2016-05-05 12:00:30,75.89283,22.782639,Indore,MadhyaPradesh,M,27,M27-28,Samsung,Galaxy Win
-141666922634969364,23730,2016-05-04 20:20:43,79.455467,23.865608,Damoh,MadhyaPradesh,M,21,M22-,Xiaomi,MI 3
-138199887197759169,22701,2016-05-06 19:54:19,79.510033,23.900787,Damoh,MadhyaPradesh,M,27,M27-28,Xiaomi,MI 3
-137122186811511491,1662663,2016-05-04 05:00:44,77.236626,24.480085,Raghogarh,MadhyaPradesh,M,31,M29-31,Meizu,魅蓝NOTE
-136430736767329661,22711,2016-05-06 19:25:57,74.531059,34.355076,Sopur,JammuandKashmir,M,39,M39+,Samsung,Galaxy S4
-133337251184299578,12451,2016-05-06 12:11:58,75.953522,22.819273,Indore,MadhyaPradesh,M,20,M22-,Samsung,P70
-130229705740945679,13480,2016-05-04 13:42:31,75.909096,22.73185,Indore,MadhyaPradesh,F,43,F43+,Meizu,M032
-127399735963658263,13946,2016-05-06 13:44:08,75.935486,22.74069,Indore,MadhyaPradesh,F,38,F33-42,联想 ,U879
-126292662725099657,10732,2016-05-05 11:56:56,75.870987,22.806843,Indore,MadhyaPradesh,F,20,F23-,Huawei,荣耀6
-125258551693040103,160292,2016-05-03 21:51:42,79.035667,29.276964,Kashipur,Uttaranchal,M,37,M32-38,Xiaomi,小米note
-123430851022672749,1770296,2016-05-06 10:40:12,75.150467,21.725414,Sendhwa,MadhyaPradesh,M,19,M22-,Xiaomi,MI 2C
-115512430699811325,287141,2016-05-01 20:55:23,79.574539,22.152243,Seoni,MadhyaPradesh,M,48,M39+,Samsung,Galaxy S4
-111551438068834975,28298,2016-05-03 23:40:13,78.465706,25.750418,Datia,MadhyaPradesh,M,37,M32-38,Meizu,MX4 Pro
-111126997242011102,923429,2016-05-05 09:23:21,82.069954,19.133455,Jagdalpur,Chhattisgarh,F,30,F29-32,Huawei,G620-L75
-103879532482507458,966528,2016-05-06 18:04:28,82.458282,23.276876,Chirmiri,Chhattisgarh,M,25,M23-26,Meizu,魅蓝NOTE
-103574383339946761,12840,2016-05-01 13:54:17,75.891891,22.744308,Indore,MadhyaPradesh,M,45,M39+,Huawei,Ascend P7
-98557584186466297,13129,2016-05-02 13:33:42,75.929382,22.732883,Indore,MadhyaPradesh,M,58,M39+,vivo,X710L
-97635256572946321,35915,2016-05-07 07:39:21,73.799812,15.440419,Mormugao,Goa,F,25,F24-26,vivo,Xperia P
-90222994627655227,1563873,2016-05-07 20:48:26,75.850815,23.278437,Ujjain,MadhyaPradesh,M,31,M29-31,OPPO,R7
-89670293756688743,11480,2016-05-02 12:41:55,75.903099,22.752928,Indore,MadhyaPradesh,M,27,M27-28,Coolpad,F2
-87038291157113539,11848,2016-05-03 12:48:37,75.871681,22.771788,Indore,MadhyaPradesh,M,18,M22-,一加,One
-83732598486977003,2739401,2016-05-06 18:51:57,81.4207,21.224119,Bhilai,Chhattisgarh,F,47,F43+,联想 ,U793
-81916808176377372,14116,2016-05-06 13:09:39,75.881851,22.783251,Indore,MadhyaPradesh,F,49,F43+,Huawei,荣耀畅玩4
-77303972754302849,12358,2016-05-05 12:30:04,75.920197,22.738464,Indore,MadhyaPradesh,M,38,M32-38,Xiaomi,note顶配版
-67358379981008076,49289,2016-05-07 15:10:59,77.948486,23.913813,Basoda,MadhyaPradesh,M,64,M39+,Samsung,Galaxy S3
-65007263705807497,2140906,2016-05-04 03:15:12,77.579124,23.120449,Mandidip,MadhyaPradesh,F,31,F29-32,锤子,T1
-59079623294305431,13977,2016-05-06 13:50:07,75.930862,22.793081,Indore,MadhyaPradesh,M,19,M22-,Samsung,Galaxy S4
-54557827644432731,1839787,2016-05-04 22:48:36,78.472221,25.764223,Datia,MadhyaPradesh,M,29,M29-31,Meizu,魅蓝Note 2
-52163454339825133,79352,2016-05-04 11:07:50,78.465828,26.47476,Gohad,MadhyaPradesh,M,30,M29-31,Xiaomi,红米note
-51750163801907850,76321,2016-05-01 09:56:38,79.554214,29.261168,Haldwani,Uttaranchal,F,22,F23-,vivo,Xperia T2 Ultra
-47354663945705093,131760,2016-05-06 12:17:55,75.532303,32.428024,Kathua,JammuandKashmir,M,47,M39+,OPPO,R831S
-40392067264131630,420672,2016-05-06 15:24:28,73.987503,15.291265,Madgaon,Goa,F,40,F33-42,Huawei,C8818
-39465025087082345,12226,2016-05-05 12:30:01,75.955719,22.765434,Indore,MadhyaPradesh,M,29,M29-31,Samsung,Galaxy S2
-39272866465920704,44776,2016-05-01 13:47:07,75.618362,32.439865,Kathua,JammuandKashmir,M,57,M39+,Meizu,魅蓝NOTE
-38271720606083631,131105,2016-05-03 12:38:07,78.063583,30.386272,DehraDun,Uttaranchal,M,20,M22-,Huawei,B199
-36282189162975323,42381,2016-05-06 11:45:24,73.983368,15.293316,Madgaon,Goa,M,29,M29-31,OPPO,R1S
-35898745169521179,14110,2016-05-06 13:06:36,75.940613,22.813583,Indore,MadhyaPradesh,F,28,F27-28,OPPO,R7s
-33982288800063740,11413,2016-05-01 12:50:09,75.877068,22.770266,Indore,MadhyaPradesh,M,27,M27-28,酷比,H2
-33552814232633318,12910,2016-05-01 13:13:14,75.893791,22.79435,Indore,MadhyaPradesh,F,34,F33-42,Samsung,Galaxy Note 2
-33330392351718888,397428,2016-05-07 21:19:09,75.188576,33.749657,Anantnag,JammuandKashmir,M,26,M23-26,Samsung,Galaxy S4
-31922948446052034,450550,2016-05-02 12:31:55,73.863907,15.558329,Panaji,Goa,M,14,M22-,Samsung,S850
-30461760157702053,24176,2016-05-06 20:22:39,79.001114,29.302013,Kashipur,Uttaranchal,M,20,M22-,Huawei,Mate 7
-22176248386789081,521437,2016-05-07 16:10:35,81.378754,21.213472,Durg,Chhattisgarh,M,19,M22-,Samsung,Galaxy Mega 5.8
-17033657844308285,597325,2016-05-02 08:21:48,81.953087,24.493191,Sidhi,MadhyaPradesh,M,34,M32-38,Xiaomi,MI 4
-16020221925412892,48657,2016-05-04 15:36:16,73.866554,15.548266,Panaji,Goa,M,22,M22-,vivo,Y29L
-15268716146291844,10623,2016-05-04 11:54:00,75.946198,22.790443,Indore,MadhyaPradesh,M,24,M23-26,OPPO,R821T
-15074501141395460,291853,2016-05-07 23:20:14,81.414421,21.226965,Bhilai,Chhattisgarh,M,34,M32-38,Xiaomi,红米note
-13176613022161539,77801,2016-05-03 09:59:17,82.342094,23.91544,Singrauli,MadhyaPradesh,F,29,F29-32,OPPO,R7
-11459556552101840,487607,2016-05-05 10:15:38,75.773705,22.621685,Mau,MadhyaPradesh,M,23,M23-26,OPPO,R5
-10916837702202496,50092,2016-05-03 16:15:29,77.74765,22.788128,Hoshangabad,MadhyaPradesh,F,23,F23-,Huawei,Ascend P6
-4871454957814644,13409,2016-05-03 13:23:40,75.880791,22.79534,Indore,MadhyaPradesh,M,39,M39+,Xiaomi,红米
-3255633678780918,112073,2016-05-04 22:03:42,77.824471,23.605951,Vidisha,MadhyaPradesh,M,27,M27-28,Xiaomi,红米note增强版
-2322682944237001,366807,2016-05-06 06:32:47,77.77758,22.717194,Itarsi,MadhyaPradesh,M,23,M23-26,OPPO,R1
-122656426897450,172309,2016-05-03 10:28:00,75.619339,32.421467,Kathua,JammuandKashmir,M,27,M27-28,Samsung,Galaxy A7
2940446635257859,58169,2016-05-07 20:49:49,77.747177,25.446869,Shivapuri,MadhyaPradesh,M,21,M22-,Xiaomi,红米note
3462086997309544,1296917,2016-05-05 20:56:45,94.190186,25.728123,Kohima,Nagaland,M,30,M29-31,Samsung,Galaxy S3
5465741433116314,11333,2016-05-01 12:18:58,75.925331,22.795471,Indore,MadhyaPradesh,M,29,M29-31,Xiaomi,红米note
5766766555788121,117841,2016-05-01 22:15:23,81.405624,21.2976,Bhilai,Chhattisgarh,M,45,M39+,Samsung,Galaxy Note 2
8397324967438210,43363,2016-05-02 12:27:29,78.910736,24.756479,Tikamgarh,MadhyaPradesh,M,25,M23-26,Coolpad,S6
8774523953244308,11634,2016-05-03 12:52:20,75.956635,22.77013,Indore,MadhyaPradesh,M,30,M29-31,Xiaomi,红米note
11491559839923177,13338,2016-05-03 13:09:59,75.912201,22.792252,Indore,MadhyaPradesh,M,29,M29-31,Huawei,U9508
11780425162690889,10555,2016-05-04 11:51:40,75.954857,22.761471,Indore,MadhyaPradesh,F,27,F27-28,Huawei,Ascend P8
14146685518763335,151920,2016-05-01 14:25:10,82.736153,22.441935,Korba,Chhattisgarh,M,38,M32-38,Samsung,Galaxy S5
14470491706123026,24289,2016-05-07 20:00:03,94.131363,25.765812,Kohima,Nagaland,F,42,F33-42,Huawei,荣耀7
18082780531730808,1217526,2016-05-03 03:46:04,93.824989,25.946121,Dimapur,Nagaland,M,37,M32-38,Samsung,Galaxy Note 2
18150922539816152,276714,2016-05-02 11:03:53,78.792946,26.666756,Bhind,MadhyaPradesh,M,25,M23-26,Samsung,Galaxy S3
20974438945734257,500068,2016-05-02 14:17:53,79.614273,29.284039,Haldwani,Uttaranchal,M,29,M29-31,Huawei,荣耀6 Plus
22403893394959604,13109,2016-05-02 12:57:58,75.937355,22.770706,Indore,MadhyaPradesh,F,27,F27-28,vivo,Y913
28537389674137126,13130,2016-05-02 12:57:25,75.902206,22.797348,Indore,MadhyaPradesh,F,30,F29-32,Xiaomi,MI 3
30672846519196999,13653,2016-05-04 13:04:02,75.879234,22.784945,Indore,MadhyaPradesh,F,24,F24-26,康佳,V931
31971278664481675,77561,2016-05-01 10:18:29,77.859131,22.695786,Itarsi,MadhyaPradesh,M,27,M27-28,Samsung,Galaxy Core Max
37365249855606769,14722,2016-05-03 14:26:58,75.889687,22.748819,Indore,MadhyaPradesh,M,28,M27-28,Samsung,Galaxy Win
42303499340574820,12000,2016-05-04 12:01:13,75.956375,22.769257,Indore,MadhyaPradesh,M,19,M22-,Samsung,Galaxy Note Edge
46981542654711897,1329599,2016-05-01 07:28:38,75.114769,21.735691,Sendhwa,MadhyaPradesh,F,24,F24-26,Samsung,Galaxy Note 2
49322038839767680,1049218,2016-05-07 02:10:36,82.422501,23.224663,Chirmiri,Chhattisgarh,M,46,M39+,HTC,Desire 626
49925177058329966,14136,2016-05-07 13:50:06,75.878555,22.742981,Indore,MadhyaPradesh,M,51,M39+,Samsung,Galaxy S3
50144127857155345,14819,2016-05-03 14:09:11,75.901482,22.818062,Indore,MadhyaPradesh,M,24,M23-26,中国移动,A1
54458549033808295,11573,2016-05-02 12:10:25,75.958267,22.755238,Indore,MadhyaPradesh,M,28,M27-28,Huawei,荣耀3X
58160344232323324,11468,2016-05-02 12:00:44,75.905136,22.750681,Indore,MadhyaPradesh,M,18,M22-,锤子,坚果手机
62082287643217270,21188,2016-05-07 18:08:29,77.143906,23.29213,Sehore,MadhyaPradesh,M,35,M32-38,Huawei,荣耀3X
62117351725736209,2642178,2016-05-06 08:48:52,93.797226,26.013659,Dimapur,Nagaland,M,42,M39+,Xiaomi,红米1S
63612295883141204,130687,2016-05-01 12:09:58,75.544182,32.386562,Kathua,JammuandKashmir,M,42,M39+,Samsung,Galaxy S3
64568021840865383,12824,2016-05-01 13:55:52,75.918671,22.749001,Indore,MadhyaPradesh,F,24,F24-26,OPPO,A31
67374767746444376,135559,2016-05-07 15:36:11,74.014748,15.299194,Madgaon,Goa,F,25,F24-26,Xiaomi,红米note
68594564982601132,13935,2016-05-06 13:28:14,75.900085,22.77972,Indore,MadhyaPradesh,F,22,F23-,Huawei,荣耀7i
70333084142575012,213075,2016-05-05 22:01:52,81.092331,21.17971,Rajnandgaon,Chhattisgarh,F,21,F23-,OPPO,R6007
71065726379011130,308313,2016-05-06 13:18:20,83.466743,21.915089,Raigarh,Chhattisgarh,M,38,M32-38,Xiaomi,红米
77914233688352601,14509,2016-05-02 13:56:55,75.901344,22.802618,Indore,MadhyaPradesh,M,33,M32-38,Samsung,Galaxy Win
83825341418022755,11379,2016-05-01 12:10:26,75.944275,22.733303,Indore,MadhyaPradesh,F,25,F24-26,Xiaomi,红米1S
84531262382922370,11845,2016-05-03 12:27:30,75.909676,22.768375,Indore,MadhyaPradesh,M,25,M23-26,Xiaomi,S6
86545072308515168,433505,2016-05-04 22:28:22,75.640419,21.905979,Khargone,MadhyaPradesh,F,14,F23-,vivo,Y11
98407878092733706,585911,2016-05-05 19:36:15,79.596458,22.169868,Seoni,MadhyaPradesh,F,25,F24-26,Xiaomi,红米1S
107072573518984558,1602101,2016-05-04 09:51:38,75.803444,22.640432,Mau,MadhyaPradesh,F,20,F23-,Coolpad,7269
109712208233101922,443608,2016-05-02 11:09:21,78.235664,24.252399,BinaEtawa,MadhyaPradesh,M,24,M23-26,Xiaomi,MI 2S
113110467412018286,134376,2016-05-01 15:30:58,75.200829,33.791031,Anantnag,JammuandKashmir,M,30,M29-31,Samsung,Galaxy S3
113875083229476019,142920,2016-05-07 10:33:52,76.375359,21.847979,Khandwa,MadhyaPradesh,M,49,M39+,Xiaomi,小米note
121298693884549085,176020,2016-05-01 13:49:19,75.13739,23.695892,Jaora,MadhyaPradesh,F,33,F33-42,美图,MK260
121387456026676042,41335,2016-05-01 11:10:04,82.702888,22.370884,Korba,Chhattisgarh,M,30,M29-31,OPPO,A33
129716952043348742,212649,2016-05-03 22:18:20,80.011391,23.186001,JabalpurCantonment,MadhyaPradesh,M,26,M23-26,Huawei,荣耀畅玩4X
137287116452481343,224077,2016-05-02 11:38:46,75.683846,21.91087,Khargone,MadhyaPradesh,F,47,F43+,vivo,X5L
144521327190014451,13395,2016-05-03 13:17:03,75.951805,22.757343,Indore,MadhyaPradesh,M,48,M39+,Xiaomi,MI 3
148466859123193052,14837,2016-05-03 14:42:24,75.940582,22.74309,Indore,MadhyaPradesh,M,27,M27-28,Coolpad,8720L
149166681215514684,213034,2016-05-05 00:15:22,80.314262,29.677961,Pithoragarh,Uttaranchal,F,46,F43+,Xiaomi,红米1S
151384817634359194,10543,2016-05-04 11:38:00,75.919533,22.817787,Indore,MadhyaPradesh,F,25,F24-26,Samsung,Galaxy Mega 5.8
160808320731572776,10601,2016-05-04 11:09:07,75.871101,22.792986,Indore,MadhyaPradesh,F,43,F43+,Huawei,G730-U00
161313382750359565,2729178,2016-05-01 15:20:51,81.931862,24.491472,Sidhi,MadhyaPradesh,F,26,F24-26,Meizu,魅蓝NOTE
167995299362019338,12518,2016-05-06 12:38:11,75.959244,22.752117,Indore,MadhyaPradesh,M,69,M39+,Xiaomi,MI 1S
171429893839197726,64292,2016-05-04 00:59:34,75.931946,22.731106,Indore,MadhyaPradesh,F,46,F43+,Samsung,Galaxy Note 3
180174415695689134,58357,2016-05-01 21:41:20,75.154076,21.752213,Sendhwa,MadhyaPradesh,M,36,M32-38,OPPO,R3
182350891487791023,121045,2016-05-01 01:55:13,76.36956,21.911724,Khandwa,MadhyaPradesh,F,32,F29-32,Huawei,Y516
195670234141920817,3184008,2016-05-05 20:05:53,75.148453,21.717247,Sendhwa,MadhyaPradesh,M,37,M32-38,OPPO,1100
202631728035174106,14330,2016-05-01 14:28:03,75.945641,22.765278,Indore,MadhyaPradesh,M,21,M22-,Samsung,Galaxy Note 2
203614020819357920,14594,2016-05-02 14:20:53,75.874695,22.806684,Indore,MadhyaPradesh,M,57,M39+,Xiaomi,红米Note2
203725979386851123,42895,2016-05-01 12:17:10,74.878258,34.157875,Srinagar,JammuandKashmir,M,48,M39+,Coolpad,8190Q
206541089405801213,693267,2016-05-03 22:41:02,79.011253,29.233307,Kashipur,Uttaranchal,F,26,F24-26,OPPO,R7
222164833994898625,1931367,2016-05-05 11:27:46,74.935181,24.517027,Nimach,MadhyaPradesh,F,29,F29-32,Samsung,Galaxy Grand
227698751117138056,1053618,2016-05-06 21:46:27,80.483307,23.90167,Murwara,MadhyaPradesh,F,24,F24-26,Xiaomi,MI 4
228203701650427491,20886,2016-05-06 18:35:06,75.956512,22.748734,Indore,MadhyaPradesh,F,40,F33-42,Samsung,Galaxy Note 2
228817365837519420,146888,2016-05-06 21:01:50,78.184914,30.021389,Haridwar,Uttaranchal,M,21,M22-,Coolpad,5890
233136740431750766,14316,2016-05-01 14:00:40,75.902512,22.815498,Indore,MadhyaPradesh,M,19,M22-,Samsung,Galaxy Note 4
241126897110538142,1835737,2016-05-04 19:01:17,75.876091,22.816196,Indore,MadhyaPradesh,F,49,F43+,OPPO,Find 5
246774548982158728,12657,2016-05-07 12:03:48,75.893517,22.802563,Indore,MadhyaPradesh,M,30,M29-31,Coolpad,8705
255583935309952665,2760835,2016-05-07 19:55:31,81.315979,24.624998,Rewa,MadhyaPradesh,M,34,M32-38,Huawei,荣耀6 plus
256853459890704493,258915,2016-05-03 18:34:43,75.166504,32.997208,Udhampur,JammuandKashmir,F,25,F24-26,Xiaomi,红米note
258113457079736836,13979,2016-05-06 13:34:15,75.874771,22.731028,Indore,MadhyaPradesh,F,53,F43+,Samsung,Galaxy Win
274015907117535199,599258,2016-05-04 09:28:17,78.976067,22.134756,Chhindwara,MadhyaPradesh,M,37,M32-38,Samsung,Galaxy Note 4
275155469692938239,130490,2016-05-07 11:02:56,77.725876,25.506437,Shivapuri,MadhyaPradesh,F,56,F43+,vivo,X5Max
279977215790062560,876836,2016-05-02 16:17:08,82.704094,22.440439,Korba,Chhattisgarh,M,22,M22-,Huawei,Ascend P7
288761915094474307,416420,2016-05-02 14:12:17,80.886505,24.606144,Satna,MadhyaPradesh,F,43,F43+,Xiaomi,MI 2S
290607493649054252,55135,2016-05-02 19:35:03,75.389381,22.634611,Dhar,MadhyaPradesh,F,30,F29-32,Xiaomi,天鉴T1
291006044370952897,12943,2016-05-01 13:27:23,75.940742,22.752142,Indore,MadhyaPradesh,M,27,M27-28,Coolpad,7620l
303628037574308224,10809,2016-05-05 11:06:36,75.915642,22.810867,Indore,MadhyaPradesh,M,24,M23-26,Xiaomi,红米note
307616831527372008,11304,2016-05-07 11:49:22,75.958054,22.817526,Indore,MadhyaPradesh,F,22,F23-,Meizu,魅蓝Note 2
323058289645826088,458542,2016-05-04 19:34:22,74.814842,34.16283,Srinagar,JammuandKashmir,M,21,M22-,Coolpad,F2
326787000735267431,2791499,2016-05-01 22:59:49,74.808846,34.107868,Srinagar,JammuandKashmir,M,25,M23-26,Xiaomi,GN305
331340005900517876,122143,2016-05-05 03:32:16,77.389252,24.697393,Guna,MadhyaPradesh,M,23,M23-26,Samsung,Galaxy S4
334158445855289343,358624,2016-05-02 19:53:08,78.333481,30.15284,Rishikesh,Uttaranchal,M,18,M22-,Xiaomi,MI 3
